1	258	0.199474
1	853	0.199474
1	2361	0.199474
1	3232	0.493187
1	5328	0.199474
1	5344	0.199474
1	5750	0.199474
1	8179	0.382602
2	258	0.199474
2	296	0.75
2	436	0.395119
2	853	0.199474
2	1604	0.199474
2	1731	0.75
2	1816	0.633516
2	2360	0.382602
2	2467	0.506777
2	2479	0.199474
2	2604	0.199474
2	2910	0.633516
2	2916	0.633516
2	2920	0.633516
2	2926	0.75
2	3121	0.382602
2	3232	0.493187
2	3236	0.493187
2	3237	0.493187
2	3281	0.382602
2	3447	0.493187
2	3846	0.633516
2	4128	0.633516
2	4289	0.75
2	4520	0.619653
2	4523	0.619653
2	4742	0.199474
2	5328	0.199474
2	5710	0.633516
2	5712	0.633516
2	5720	0.199474
2	5750	0.199474
2	5791	0.633516
2	5923	0.199474
2	5988	0.199474
2	6908	0.199474
2	6982	0.199474
2	8129	0.199474
2	8692	0.609872
2	8783	0.199474
2	8826	0.199474
2	9113	0.382602
2	9306	0.199474
2	17722	0.75
4	5360	0.476576
4	6510	0.382602
5	6510	0.382602
7	296	0.382602
7	298	0.382602
7	1233	0.382602
7	1238	0.382602
7	2470	0.75
7	3127	0.382602
7	7473	0.199474
7	14266	0.382602
9	5750	0.199474
9	9007	0.199474
9	11910	0.609872
9	14241	0.506777
9	14532	0.199474
9	15619	0.199474
10	6131	0.75
11	2736	0.726178
11	6131	0.75
13	1142	0.75
13	8410	0.382602
14	282	0.506777
14	1412	0.75
14	1413	0.75
14	1495	0.382602
14	1580	0.506777
14	5360	0.75
14	5361	0.75
14	5365	0.75
14	6024	0.75
14	6917	0.75
14	7746	0.476576
14	9460	0.75
14	13232	0.476576
14	14243	0.75
15	13113	0.382602
16	675	0.342686
16	10414	0.342686
17	3690	0.393252
18	816	0.297122
18	3019	0.382602
18	4463	0.726178
18	9128	0.297122
18	9506	0.382602
18	12585	0.726178
18	13022	0.297122
20	22	0.382602
20	24	0.75
20	167	0.75
20	249	0.382602
20	269	0.382602
20	273	0.75
20	296	0.75
20	395	0.75
20	489	0.726178
20	500	0.75
20	502	0.382602
20	538	0.75
20	554	0.712545
20	556	0.75
20	572	0.75
20	599	0.75
20	685	0.75
20	696	0.382602
20	701	0.382602
20	703	0.382602
20	713	0.75
20	714	0.75
20	726	0.75
20	764	0.382602
20	815	0.75
20	823	0.75
20	847	0.382602
20	880	0.75
20	948	0.382602
20	1036	0.75
20	1142	0.75
20	1143	0.75
20	1172	0.506777
20	1229	0.75
20	1230	0.382602
20	1344	0.382602
20	1420	0.75
20	1427	0.75
20	1438	0.75
20	1446	0.75
20	1454	0.75
20	1455	0.75
20	1568	0.75
20	1573	0.75
20	1578	0.75
20	1580	0.506777
20	1628	0.382602
20	1634	0.382602
20	1643	0.75
20	1658	0.382602
20	1670	0.75
20	1672	0.75
20	1673	0.75
20	1674	0.75
20	1679	0.382602
20	1682	0.382602
20	1694	0.382602
20	1734	0.75
20	1858	0.75
20	1879	0.75
20	1881	0.75
20	2021	0.506777
20	2068	0.75
20	2069	0.75
20	2077	0.382602
20	2080	0.75
20	2100	0.75
20	2285	0.75
20	2293	0.75
20	2353	0.382602
20	2360	0.75
20	2364	0.75
20	2384	0.382602
20	2423	0.75
20	2439	0.75
20	2514	0.75
20	2517	0.382602
20	2530	0.75
20	2659	0.75
20	2974	0.382602
20	2997	0.382602
20	3016	0.75
20	3041	0.382602
20	3045	0.75
20	3209	0.382602
20	3232	0.382602
20	3244	0.75
20	3264	0.75
20	3282	0.75
20	3296	0.75
20	3370	0.382602
20	3416	0.382602
20	3417	0.382602
20	3432	0.382602
20	3483	0.75
20	3583	0.594943
20	3584	0.75
20	3667	0.75
20	3690	0.75
20	3728	0.382602
20	3758	0.75
20	3803	0.382602
20	3836	0.382602
20	3888	0.75
20	3937	0.45723
20	3938	0.45723
20	3939	0.45723
20	3979	0.382602
20	3981	0.75
20	4001	0.75
20	4026	0.75
20	4046	0.283213
20	4051	0.382602
20	4064	0.75
20	4132	0.382602
20	4247	0.75
20	4260	0.75
20	4284	0.75
20	4306	0.382602
20	4343	0.75
20	4349	0.382602
20	4350	0.382602
20	4434	0.75
20	4478	0.726178
20	4485	0.382602
20	4489	0.382602
20	4506	0.382602
20	4569	0.382602
20	4641	0.75
20	4644	0.75
20	4645	0.382602
20	4648	0.382602
20	4687	0.382602
20	4716	0.710591
20	4717	0.710591
20	4718	0.710591
20	4719	0.382602
20	4724	0.75
20	4729	0.382602
20	4736	0.382602
20	4759	0.75
20	4899	0.382602
20	5202	0.75
20	5205	0.75
20	5308	0.75
20	5374	0.382602
20	5375	0.75
20	5387	0.75
20	5413	0.75
20	5472	0.382602
20	5479	0.382602
20	5481	0.382602
20	5483	0.75
20	5484	0.75
20	5485	0.382602
20	5498	0.75
20	5509	0.382602
20	5686	0.382602
20	5688	0.382602
20	5748	0.75
20	5779	0.476576
20	5812	0.75
20	5819	0.75
20	5822	0.75
20	5922	0.382602
20	5924	0.382602
20	6030	0.75
20	6057	0.75
20	6096	0.382602
20	6115	0.529482
20	6127	0.75
20	6128	0.75
20	6129	0.75
20	6130	0.75
20	6131	0.75
20	6132	0.75
20	6476	0.382602
20	6650	0.382602
20	6665	0.382602
20	6673	0.75
20	6694	0.75
20	6715	0.75
20	6777	0.75
20	6814	0.75
20	6877	0.75
20	6900	0.75
