1	1421	0.249498898
1	4717	0.249498898
3	8557	0.590415108
4	6019	0.478685701
9	6380	0.590415108
9	7667	0.457333576
9	9067	0.457333576
9	9196	0.493319369
9	9272	0.457333576
9	12234	0.535570724
9	21642	0.535570724
9	22564	0.617980582
9	23103	0.457333576
10	9	0.590415108
10	10	0.777695313
10	608	0.664091861
10	794	0.647573934
10	953	0.617980582
10	954	0.740310746
10	1314	0.875842452
10	1483	0.501026945
10	1507	0.590415108
10	1741	0.501026945
10	2747	0.806182362
10	2796	0.445403188
10	3642	0.777431669
10	4235	0.478685701
10	4350	0.767007171
10	4388	0.617980582
10	4434	0.560815478
10	4993	0.501026945
10	6417	0.646823005
10	6694	0.478685701
10	7639	0.617980582
10	9553	0.617980582
10	12637	0.458306666
10	20137	0.478685701
10	22985	0.478685701
10	28808	0.536074622
11	9	0.662154061
11	6470	0.617980582
11	28217	0.691418831
14	598	0.406595622
14	2884	0.406595622
15	598	0.406595622
15	2884	0.406595622
16	598	0.406595622
16	2884	0.406595622
19	17341	0.484164745
20	19	0.617980582
21	3589	0.478685701
24	1133	0.555027927
24	1277	0.533390101
24	1421	0.43697826
24	1746	0.43697826
24	2268	0.43697826
24	5014	0.478685701
24	9342	0.617980582
24	9621	0.67469104
24	20211	0.478685701
24	22530	0.552738636
24	28217	0.552738636
24	39626	0.617980582
25	32161	0.458306666
30	12259	0.232151502
32	32	0.617980582
32	553	0.478685701
32	5305	0.458306666
32	13550	0.478685701
32	24078	0.458306666
32	36258	0.249498898
33	37	0.646126923
33	3198	0.458306666
33	6352	0.458306666
33	14913	0.458306666
33	16246	0.594302953
33	24900	0.617980582
35	37	0.617980582
35	16246	0.478685701
36	553	0.43697826
38	553	0.43697826
41	41	0.90405752
41	711	0.478685701
41	18544	0.511577951
44	528	0.426441086
44	2880	0.445403188
44	7424	0.457372933
44	7639	0.478685701
44	13489	0.478685701
44	14680	0.513252375
44	16124	0.478685701
44	20137	0.478685701
44	27806	0.43697826
44	30837	0.590415108
44	36258	0.292306295
45	792	0.478685701
45	1046	0.760532708
45	1421	0.478685701
45	2075	0.445403188
45	2880	0.535570724
45	4048	0.754327515
45	4049	0.754327515
45	4717	0.478685701
45	5014	0.512769929
45	5878	0.478685701
45	5905	0.445403188
45	7639	0.478685701
45	8333	0.535570724
45	8756	0.535570724
45	9042	0.478685701
45	9651	0.570820462
45	12430	0.445403188
45	12776	0.712376305
45	12972	0.43697826
45	13489	0.478685701
45	13736	0.478685701
45	15920	0.43697826
45	15936	0.680213202
45	17087	0.232151502
45	20137	0.570820462
45	20211	0.535570724
45	23082	0.575013043
45	23127	0.575013043
45	27806	0.478685701
45	27970	0.457333576
45	28311	0.478685701
45	28834	0.478685701
45	29456	0.575013043
45	30687	0.445403188
45	33280	0.535570724
45	34583	0.535570724
46	1421	0.43697826
46	2075	0.478685701
46	4021	0.590415108
46	28311	0.478685701
46	28834	0.43697826
47	140	0.445403188
47	1277	0.445403188
47	1421	0.570820462
47	2857	0.426441086
47	2880	0.535570724
47	2885	0.445403188
47	4021	0.590415108
47	4717	0.43697826
47	5379	0.426441086
47	8756	0.43697826
47	12776	0.575013043
47	12972	0.43697826
47	13080	0.617980582
47	13489	0.478685701
47	13736	0.43697826
47	15920	0.43697826
47	15936	0.555027927
47	18126	0.617980582
47	20137	0.570820462
47	20259	0.478685701
47	28286	0.445403188
47	29363	0.478685701
47	32362	0.408470317
47	33280	0.43697826
47	34583	0.43697826
48	4160	0.646823005
48	20137	0.406595622
51	6460	0.578385684
52	2075	0.445403188
52	3774	0.552038042
52	4440	0.232151502
52	14680	0.489366938
53	583	0.501026945
53	585	0.501026945
53	3071	0.445403188
53	9169	0.478685701
53	27806	0.43697826
54	2739	0.646823005
54	12685	0.43697826
55	1897	0.617980582
56	2740	0.646823005
56	7626	0.552038042
57	1897	0.617980582
57	2740	0.646823005
57	5680	0.500487762
58	1487	0.478685701
58	5737	0.617980582
58	5738	0.617980582
58	18854	0.478685701
61	1275	0.478685701
64	4996	0.43697826
64	20054	0.43697826
69	15794	0.43697826
69	16623	0.43697826
74	4996	0.43697826
74	20054	0.478685701
78	7679	0.458306666
80	22592	0.249498898
81	2530	0.478685701
84	2416	0.515255277
84	13303	0.478685701
85	27806	0.458306666
89	7280	0.437863563
93	525	0.417486527
93	1421	0.478685701
93	21437	0.458306666
99	144	0.445403188
99	300	0.500487762
99	583	0.501026945
99	585	0.501026945
99	1389	0.478685701
99	2254	0.500487762
99	2331	0.445403188
99	4021	0.457333576
99	4228	0.500487762
99	5563	0.478685701
99	5589	0.426441086
99	5873	0.457333576
99	8940	0.478685701
99	20009	0.478685701
99	22530	0.445403188
99	22790	0.43697826
99	23082	0.445403188
100	100	0.724009668
100	3756	0.478685701
100	6176	0.232151502
101	12321	0.43697826
103	5162	0.43697826
104	24554	0.478685701
107	30160	0.458306666
108	107	0.617980582
108	518	0.458306666
108	598	0.500487762
108	1532	0.515255277
108	2064	0.478685701
108	2875	0.458306666
108	21365	0.478685701
109	598	0.478685701
110	4974	0.249498898
110	20702	0.249498898
110	27806	0.458306666
111	111	0.575013043
113	953	0.535570724
113	27806	0.43697826
113	34581	0.478685701
114	29327	0.478685701
122	26864	0.445403188
122	32193	0.445403188
126	1421	0.478685701
126	20211	0.43697826
126	39626	0.478685701
130	129	0.501026945
130	133	0.639068071
130	22996	0.457333576
130	24065	0.617980582
135	2411	0.478685701
135	4666	0.478685701
135	5770	0.478685701
135	6486	0.854821619
135	7736	0.621074875
135	9598	0.484491486
135	12520	0.535570724
135	15877	0.699401172
135	21348	0.621074875
135	22421	0.478685701
135	23179	0.535570724
135	28069	0.478685701
135	28882	0.478685701
136	518	0.232151502
136	27806	0.458306666
137	298	0.904356125
137	3234	0.478685701
137	5116	0.478685701
137	5298	0.478685701
137	13316	0.478685701
137	27806	0.458306666
139	186	0.437863563
139	1484	0.417486527
139	2880	0.535570724
139	15831	0.232151502
139	27806	0.478685701
143	137	0.480668285
143	1972	0.552038042
143	1980	0.550285381
143	5758	0.461632971
143	6176	0.445403188
143	27806	0.478685701
144	144	0.665191702
148	5019	0.530697654
148	17073	0.458306666
148	27028	0.478685701
149	16163	0.535570724
151	5973	0.261143524
152	4974	0.249498898
154	154	0.712678048
154	2257	0.478685701
154	3136	0.478685701
154	3261	0.617980582
154	4246	0.457333576
154	4255	0.478685701
154	5186	0.501026945
154	5878	0.584299581
154	6082	0.478685701
154	6517	0.617980582
154	6611	0.617980582
154	8921	0.501026945
154	9200	0.515255277
154	9228	0.445403188
154	9342	0.845346083
154	9369	0.445403188
154	12957	0.501026945
154	13396	0.478685701
154	13689	0.501026945
154	14115	0.478685701
154	14340	0.478685701
154	16404	0.478685701
154	23641	0.573442238
154	24065	0.584299581
154	27074	0.536939941
154	28278	0.610910795
154	29021	0.478685701
154	29095	0.700399886
154	32260	0.575013043
154	32683	0.501026945
154	37659	0.845346083
155	9342	0.646823005
155	12957	0.457372933
155	13396	0.478685701
155	14115	0.478685701
155	16546	0.457333576
157	157	0.646823005
158	1421	0.43697826
158	2880	0.535570724
158	4458	0.232151502
158	8756	0.512769929
158	9042	0.458306666
158	13489	0.478685701
158	13560	0.426441086
158	15920	0.249498898
158	20259	0.478685701
158	27806	0.249498898
158	28311	0.458306666
158	29327	0.43697826
160	4430	0.617980582
160	6578	0.617980582
161	27806	0.478685701
162	598	0.406595622
162	1277	0.406595622
162	4439	0.406595622
162	4453	0.406595622
162	12195	0.478685701
162	19098	0.445403188
162	27806	0.43697826
162	29327	0.43697826
164	27806	0.478685701
164	29327	0.478685701
165	488	0.457333576
165	598	0.232151502
165	1292	0.426441086
165	2196	0.478685701
165	2331	0.232151502
165	2880	0.535570724
165	4021	0.457333576
165	5878	0.478685701
165	13489	0.478685701
165	27806	0.458306666
165	28311	0.478685701
165	28701	0.426441086
165	33280	0.478685701
166	1277	0.445403188
166	2075	0.426441086
166	6687	0.249498898
166	13489	0.478685701
166	28311	0.478685701
166	30687	0.445403188
167	8756	0.279148312
167	13489	0.458306666
167	27806	0.458306666
168	5004	0.617980582
172	1868	0.437863563
174	27845	0.249498898
175	174	0.478685701
178	20141	0.480668285
179	179	0.620540087
179	741	0.620540087
179	742	0.620540087
179	743	0.620540087
179	1281	0.620540087
179	1282	0.620540087
179	1285	0.620540087
179	1632	0.480668285
179	2341	0.480668285
179	2352	0.620540087
179	2353	0.620540087
179	2365	0.620540087
179	2375	0.620540087
179	2383	0.620540087
179	2384	0.620540087
179	3085	0.480668285
179	3143	0.620540087
179	3917	0.620540087
179	3952	0.620540087
179	4186	0.620540087
179	4224	0.620540087
179	4226	0.620540087
179	4513	0.620540087
179	5182	0.480668285
179	5186	0.480668285
179	6683	0.620540087
179	9541	0.620540087
179	15906	0.480668285
179	26482	0.480668285
179	28187	0.250532253
179	29705	0.460204846
185	5004	0.457333576
185	6105	0.437863563
186	186	0.433127579
186	8741	0.437863563
186	13469	0.238369818
186	14043	0.238369818
188	598	0.232151502
188	2884	0.232151502
188	29327	0.478685701
189	13702	0.500487762
190	9184	0.43697826
190	27806	0.249498898
193	193	0.646823005
197	1277	0.691418831
197	9621	0.788682446
197	19412	0.43697826
197	28217	0.618423803
197	28311	0.478685701
197	39626	0.691418831
198	1421	0.478685701
199	1392	0.573442238
199	2254	0.457333576
199	3674	0.437863563
199	6176	0.445403188
199	9042	0.501026945
199	9758	0.437863563
199	12259	0.445403188
199	28701	0.426441086
199	30301	0.437863563
200	1277	0.406595622
200	1421	0.43697826
200	1598	0.406595622
200	1644	0.406595622
200	2068	0.406595622
200	2075	0.406595622
200	4250	0.406595622
200	17087	0.406595622
200	27028	0.478685701
200	27806	0.43697826
200	28311	0.43697826
201	1277	0.406595622
201	1421	0.478685701
201	1598	0.406595622
201	1644	0.406595622
201	2068	0.406595622
201	2075	0.406595622
201	5165	0.445403188
201	6071	0.445403188
201	6174	0.478685701
201	6622	0.479180551
201	6663	0.232151502
201	12928	0.445403188
201	14340	0.43697826
201	15832	0.445403188
201	17087	0.406595622
201	19977	0.445403188
201	20702	0.445403188
201	27028	0.478685701
201	27806	0.43697826
201	28311	0.43697826
201	28846	0.445403188
204	2880	0.535570724
204	3136	0.43697826
206	1277	0.445403188
206	1421	0.478685701
206	2880	0.535570724
206	6176	0.445403188
207	608	0.426441086
207	2885	0.552038042
207	20702	0.232151502
207	24922	0.552038042
208	1421	0.478685701
208	2880	0.478685701
212	212	0.590415108
212	598	0.445403188
212	1277	0.445403188
212	4439	0.445403188
212	27806	0.478685701
212	29327	0.478685701
213	598	0.445403188
213	2075	0.445403188
213	2106	0.478685701
213	2884	0.426441086
213	3640	0.589106102
213	4140	0.437863563
213	6429	0.437863563
213	27806	0.478685701
216	353	0.445403188
216	598	0.445403188
216	1439	0.478685701
216	2884	0.232151502
216	3147	0.43697826
216	4116	0.445403188
216	4974	0.43697826
216	5014	0.488906944
216	28217	0.478685701
216	28311	0.43697826
217	219	0.617980582
217	1421	0.478685701
217	2532	0.501026945
217	9006	0.43697826
219	1421	0.43697826
221	5014	0.512769929
223	353	0.445403188
223	598	0.445403188
223	1277	0.445403188
223	1421	0.43697826
223	1439	0.478685701
223	1794	0.488906944
223	2075	0.249498898
223	4974	0.43697826
223	5014	0.535570724
223	5142	0.488906944
223	7647	0.279148312
223	9667	0.488906944
223	13560	0.426441086
223	16492	0.445403188
223	18840	0.488906944
223	28217	0.535570724
223	28311	0.478685701
223	39626	0.535570724
224	353	0.406595622
224	598	0.445403188
224	1304	0.478685701
224	1421	0.43697826
224	1525	0.629337747
224	1794	0.488906944
224	5144	0.478685701
224	9667	0.488906944
224	13393	0.43697826
224	16567	0.249498898
224	28217	0.535570724
224	28311	0.478685701
224	28435	0.478685701
224	39626	0.488906944
225	1421	0.43697826
225	21437	0.249498898
225	28311	0.458306666
228	1421	0.43697826
228	2906	0.478685701
228	5167	0.445403188
228	9613	0.426441086
228	12996	0.445403188
228	14340	0.43697826
228	19977	0.406595622
228	22944	0.445403188
229	12259	0.406595622
233	4250	0.515255277
234	21475	0.445403188
236	236	0.617980582
237	1746	0.43697826
237	6725	0.501026945
237	9342	0.501026945
237	22530	0.575013043
238	27806	0.478685701
239	1134	0.478685701
239	1421	0.458306666
239	2254	0.478685701
239	2313	0.445403188
239	2331	0.445403188
239	5042	0.458306666
239	15093	0.478685701
240	240	0.575013043
240	13341	0.858318123
241	583	0.501026945
241	587	0.646823005
241	1620	0.617980582
241	2240	0.478685701
241	3179	0.488906944
241	3579	0.724009668
241	4021	0.457333576
241	4202	0.478685701
241	5796	0.478685701
241	5822	0.594302953
241	5874	0.743464861
241	5875	0.501026945
241	5973	0.646823005
241	6510	0.478685701
241	12221	0.560815478
242	5796	0.478685701
242	12221	0.501026945
242	27128	0.480668285
243	2606	0.457333576
243	5737	0.478685701
243	12221	0.594565387
243	12685	0.754327515
243	20728	0.501026945
243	28311	0.478685701
244	19647	0.560815478
244	27806	0.458306666
247	248	0.646823005
247	4231	0.478685701
247	4507	0.478685701
247	7619	0.43697826
247	16534	0.478685701
247	34276	0.478685701
247	34788	0.458306666
248	285	0.478685701
248	1856	0.478685701
248	4507	0.478685701
248	4758	0.478685701
248	12878	0.478685701
249	249	0.646823005
249	2880	0.495504793
249	27806	0.478685701
251	4250	0.445403188
252	27932	0.501026945
258	261	0.408470317
258	2068	0.426441086
258	2880	0.535570724
258	4250	0.445403188
258	9042	0.50496089
258	27806	0.478685701
259	2880	0.512769929
261	189	0.458306666
261	234	0.736926048
261	235	0.652847609
261	236	0.590415108
261	247	0.785219714
261	248	0.767580615
261	261	0.617980582
261	343	0.478685701
261	358	0.391080554
261	513	0.478685701
261	544	0.584299581
261	553	0.478685701
261	865	0.478685701
261	904	0.408470317
261	922	0.586267857
261	923	0.478685701
261	1018	0.478685701
261	1099	0.743464861
261	1100	0.646823005
261	1131	0.391080554
261	1277	0.478685701
261	1404	0.458306666
261	1497	0.478685701
261	1806	0.458306666
261	1979	0.478685701
261	2052	0.408470317
261	2084	0.478685701
261	2444	0.478685701
261	2889	0.478685701
261	2900	0.43697826
261	3414	0.372880678
261	3635	0.493319369
261	3637	0.478685701
261	3658	0.408470317
261	3808	0.665191702
261	3817	0.478685701
261	4243	0.478685701
261	4288	0.77612499
261	4338	0.408470317
261	4342	0.408470317
261	4453	0.408470317
261	5005	0.617980582
261	5142	0.408470317
261	5371	0.408470317
261	5380	0.408470317
261	5381	0.408470317
261	5713	0.372880678
261	5980	0.408470317
261	5994	0.408470317
261	5995	0.372880678
261	6036	0.408470317
261	6059	0.408470317
261	6277	0.408470317
261	6388	0.408470317
